೨೩೦,ಇನ್ನೂರ ಮೂವತ್ತು
೨೩೧,ಇನ್ನೂರ ಮೂವತ್ತೊಂದು
೨೩೨,ಇನ್ನೂರ ಮೂವತ್ತೆರಡು
೨೩೩,ಇನ್ನೂರ ಮೂವತ್ಮೂರು
೨೩೪,ಇನ್ನೂರ ಮೂವತ್ತ್ನಾಲ್ಕು
೨೩೫,ಇನ್ನೂರ ಮೂವತ್ತೈದು
೨೩೬,ಇನ್ನೂರ ಮೂವತ್ತಾರು
೨೩೭,ಇನ್ನೂರ ಮೂವತ್ತೇಳು
೨೩೮,ಇನ್ನೂರ ಮೂವತ್ತೆಂಟು
೨೩೯,ಇನ್ನೂರ ಮೂವತ್ತೊಂಬತ್ತು
೨೪೦,ಇನ್ನೂರ ನಲವತ್ತು
೨೪೧,ಇನ್ನೂರ ನಲವತ್ತೊಂದು
೨೪೨,ಇನ್ನೂರ ನಲವತ್ತೆರಡು
೨೪೩,ಇನ್ನೂರ ನಲವತ್ಮೂರು
೨೪೪,ಇನ್ನೂರ ನಲವತ್ನಾಲ್ಕು
೨೪೫,ಇನ್ನೂರ ನಲವತ್ತೈದು
೨೪೬,ಇನ್ನೂರ ನಲವತ್ತಾರು
೨೪೭,ಇನ್ನೂರ ನಲವತ್ತೇಳು
೨೪೮,ಇನ್ನೂರ ನಲವತ್ತೆಂಟು
೨೪೯,ಇನ್ನೂರ ನಲವತ್ತೊಂಬತ್ತು
೨೫೦,ಇನ್ನೂರ ಐವತ್ತು
೨೫೧,ಇನ್ನೂರ ಐವತ್ತೊಂದು
೨೫೨,ಇನ್ನೂರ ಐವತ್ತೆರಡು
೨೫೩,ಇನ್ನೂರ ಐವತ್ಮೂರು
೨೫೪,ಇನ್ನೂರ ಐವತ್ನಾಲ್ಕು
೨೫೫,ಇನ್ನೂರ ಐವತ್ತೈದು
೨೫೬,ಇನ್ನೂರ ಐವತ್ತಾರು
೨೫೭,ಇನ್ನೂರ ಐವತ್ತೇಳು
೨೫೮,ಇನ್ನೂರ ಐವತ್ತೆಂಟು
೨೫೯,ಇನ್ನೂರ ಐವತ್ತೊಂಬತ್ತು
೨೬೦,ಇನ್ನೂರ ಅರವತ್ತು
೨೬೧,ಇನ್ನೂರ ಅರವತ್ತೊಂದು
೨೬೨,ಇನ್ನೂರ ಅರವತ್ತೆರಡು
೨೬೩,ಇನ್ನೂರ ಅರವತ್ಮೂರು
೨೬೪,ಇನ್ನೂರ ಅರವತ್ನಾಲ್ಕು
೨೬೫,ಇನ್ನೂರ ಅರವತ್ತೈದು
